State,City,Branch,Address,Latitude,Longitude
Karnataka,Bangalore Rural,Nelamangala,"Ground Floor, 1221 BH Road, Dwaraka Plaza, Nelamangala, Bangalore 562123, Karnataka",13.097907,77.395694
Karnataka,Bangalore Urban,JP Nagar 6th Phase,"Skyline Vista, Ground floor, Ward No 57, 15th Cross, 100 feet ring road, JP Nagar Phase 1, Bangalore -560078",12.906703,77.576823
Karnataka,CHIKMAGALUR,Chickmagalur,"Ground floor, M.R.S. Complex, MG Road, Chikmagalur 577101, Karnataka",13.315262,75.775615
Karnataka,Bangalore Urban,"Sahakaranagar, Bangalore","Ground floor, No. 61, G Block, Sahakaranagar Main Road, Sahakaranagar, Bangalore, Karnataka, Karnataka",12.9716,77.59456
Karnataka,Udupi,Udyavara,"Ground Floor Laxmi Complex D.No -3-2(1),(2),(3) & (6), sy No .31/4, main Road Udyavara Udupi Dist -574 118 Karnataka",13.30974,74.73663
Karnataka,Bangalore Urban,"Rajarajeswarinagar, Bangalore","Ground Floor, Sankranti Arcade No.285C,  Phase I,9th Main Road, Ideal Home  Rajarajeshwarinagar, Bangalore-560098,  Karnataka, Karnataka",12.92843,77.51804
Karnataka,Bangalore Urban,"Whitefield, Bangalore","Ground Floor,  SLN HVP ASTER, Sy no 28/1,Opp. Brigade Metropolis, Whitefield Main Road, Bengaluru- 560 048, Karnataka",12.993093,77.70309
Karnataka,Bangalore Urban,"SanjayNagar, Bangalore","Ground Floor, No. 1A Block, CIL Layout, Sanjay Nagar, Main Road, Bengaluru, Karnataka - 560094",13.033765,77.575008
Karnataka,Bangalore Urban,"HSR Layout, Bangalore","Ground Floor, Anand Heights # 439, Sector-4, 17th Cross, Hosur-Sarjapura Road, HSR Layout, Bengaluru- 560102",12.912346,77.643324
Karnataka,Bangalore Urban,"K H Road, Bangalore","Ground Floor, Hafeeza Chambers Kengal Hanumanthayah road (K.H.Road), BBMP Property No.111, Ward No. 48, Bangalore, Karnataka- 560027, Karnataka",12.960123,77.593539
Karnataka,Bangalore Urban,"Yelahanka New Town , Bangalore","Ground Floor, Door No.391/1, Sector ‘A’, 2nd Stage, Yelahanka New town, Bangalore, Karnataka – 560064",13.0990253336317,77.5873667592238
Karnataka,Bangalore Urban,Vidyaranyapura,"Plot No.1239,Sy.No.1,Ward No.9, 2nd Block, BEL Layout, Vidyaranyapura,  Bangalore North Taluk  Bangalore, Karnataka - 560097",13.070748,77.555897
Karnataka,Belgaum,Belgavi,"Ground Floor, Plot CTS No- 435 A1, 435 A2,435 B, 435 C & 435 D, Congress Road, Tilak wadi, Opposite –I Railway Gate, Belgaum- 590006, Karnataka",15.842696,74.503479
Karnataka,Bangalore Urban,Bangalore Rajajinagar,"Ground Floor,Building ""AMBA,  Municipal site no.120, BBMP PID NO. 14-35-120,  Dr. Rajkumar Road, 1st main road, 1st block Rajajinagar, Bengaluru Karnataka, 560010",13.000064,77.552558
Karnataka,Bangalore Urban,"BANASHANKARI, BENGALURU","Ground Floor, Corporation PID No.56-19-592, 24th Cross, Banashankari 2nd Stage, Ward No.56, Bengaluru, Karnataka -560070",12.924104,77.567531
Karnataka,Bangalore Urban,"Cox Town (Frazer Town), Bangalore","Ground  Floor, Plot no.55, Coles Road, Frazer Town, Bengaluru, KARNATAKA 560005",12.994833,77.615234
Karnataka,Bangalore Urban,"RT Nagar, Bangalore","Ground Floor, Door No. 160, R.T.Nagar Main Road, Mattodahalli extension, MLA Layout, Bangalore -  560032, Karnataka",13.016774,77.591367
Karnataka,Bangalore Urban,"Uttarahalli, Bangalore","Ground Floor, No. 36, Vaishnavi Layout, Near Vaishnavi Theatre, Ward No 184, Subramanyapura Main Road, Uttarahalli, Bengaluru -560061, Karnataka",12.902458,77.544225
Karnataka,Bangalore Urban,"Bannergatta Road, Bangalore","Ground Floor, No. 7, Arekere Gate, Krish Tower, Omkarnagar, Bannerghatta Road, Bengaluru – 560076, Karnataka",12.889669,77.597443
Karnataka,Bangalore Urban,"BTM Layout, Bangalore","Ground Floor, 91 C, Ward No.64, 9th Main Road, Vysya Bank Housing Colony, 100 feet Road, BTM Layout, 1st Stage, Bengaluru – 560076, Karnataka",12.91681,77.604178
Karnataka,Bangalore Urban,"AECS Layout, Bangalore","Ground Floor, No. 287, D Block, 60 Feet Road, AECS Layout, Bangalore, Karnataka 560037",12.7944228,77.7002858
Karnataka,Bangalore Rural,"Hoskote, Karnataka","IndusInd Banl Ltd., First  Floor, Khata No. 2669/2247/1983/1543, KR Road, Kammavari Pete, Hoskote -562114, Karnataka",13.073698,77.786572
Karnataka,Davangere,Davangere,"Ground Floor, Hotel Pooja International, No.310/2,  Shri. Devaraj Urs layout, A Block, NH- 4, P.B. Road, Davangere – 577006, Karnataka",14.454317,75.915069
Karnataka,Bangalore Urban,"Vijayanagar, Bangalore","Ground Floor, 2941/E, East of Chord road, Opposite Maruthi Mandir, Vijayanagar, Bangalore -  560040, Karnataka",12.967956,77.536704
Karnataka,Bellary,Toranagal,"Ground Floor, Shop No.G10/B, Shankar Godda Square Shopping Complex, Shankar Hill Township, Village: Torangallu, Taluk: Sandur, Dist. Bellary Torangallu 583275 Karnataka",15.19708,76.66434
Karnataka,Dharwad,Dharwad,"Ground Floor, Shri Rao Saheb ACK Complex, CTS No. 69, Near Jubliee Circle, PB Road, Dharwad -580001, Karnataka",15.452641,75.010586
Karnataka,Gulbarga (Kalaburagi),Gulbarga,"Ground Floor, Shop no. 10-6/7 and 10-6/8, N V Complex, Opp. Sangameshwar Sabagraha, Main Road, Gulbarga 585103, Karnataka",17.338499,76.837305
Karnataka,Mysore,Saraswathipuram Mysore,"Ground Floor, Mythri Arcade, No. 101, Kantharaje URS Road, First Main, Saraswathipuram, Mysore- 570009, Karnataka",12.300561,76.634838
Karnataka,Bangalore,"Banaswadi Main Road, Bangalore","Ground Floor, No. 3, Maruthi Corner, 9th B Main, Ex-Chairman Layout, Banaswadi Main Road, comprised in the Corporation Ward 27, Bangalore Pin- 560043, Karnataka",13.012951,77.647862
Karnataka,Tumkuru,Tumkuru Karnataka,"Ground Floor, PID No. 2139, Khata No. 1112/872, Radhakrishna Road, Someshwara Extension, Tumkuru – 572 102.",13.333916,77.108874
Karnataka,Bangalore,Cambridge Layout (Halasuru) Bangalore,"Ground Floor, Door No. 159/14, 4th Cross, Someshwarapur, Cambridge Road, Halasuru, Bangalore Pin- 560008, Karnataka",12.973256,77.627193
Karnataka,Bangalore Urban,Jayanagar 4TH T Block Bangalore,"Ground Floor, No. 57, Rudraksh Metal Box, 36th Cross Road, Jayanagar, 4th T Block, Bangalore Pin- 560041, Karnataka",12.923192,77.589352
Karnataka,Bangalore,TC Palya Bangalore,"Ground Floor (UGF), No. 68, S K Complex, T C Palya Main Road, K. R. Puram, Hobli, Bangalore Pin- 560036, Karnataka",13.023953,77.693634
Karnataka,Bangalore,JP Nagar 7th Phase Bangalore,"Ground Floor, No. 646, RBI Layout, JP Nagar, 7th Phase (Puttenahalli), Kothanur, Bangalore Pin- 560078, Karnataka",12.892065,77.579821
Karnataka,Bangalore,Mathikere Bangalore,"Ground Floor, Premises No. 14, 11th Main, Gokul 1st Stage, 1st Phase, Pranav Complex, Mathikere, Bengaluru 560054 Karnataka",13.029524,77.559081
Karnataka,Bangalore,Kumaraswamy Layout Bangalore,"Ground Floor, Premises bearing No. 1615, 50 feet Road, Kuamaraswamy Layout, 1st Stage, Bangalore 560078 Karnataka",12.90948,77.565655
Karnataka,Bangalore Urban,Hennur Main Road Bangalore,"Ground Floor, Premises bearing no.7, SLV Arcade, Hennur- Bagalur Main Road, Byreshwara Layout, Hennur, Bangalore Pincode 560043, Karnataka",13.033273,77.637539
Karnataka,Bangalore,NTTF Circle Peenya Industrial Area Bangalore,"Ground Floor, No. 36B, Khata No. 627/4, 2nd Phase, 60 feet road, Peenya Industrial Area, Chokkasandra, Near NTTF circle, Bangalore-560058",13.025375,77.511179
Karnataka,Bangalore,Basaveshwarnagar Bangalore,"Ground Floor, Door No.7, bearing no.C-35/1, I Stage, 6th A Main Road, Kamakshpalya, Basaveshwara Nagar, Bengaluru PIN: 560079, Karnataka",12.9870518,77.5373789
Karnataka,Bangalore,Giri Nagar Bangalore,"Ground Floor, No.3993, 80 Feet Road, Giri Nagar, 4th Phase, Bangalore PIN: 560085, Karnataka",12.935557,77.547477
Karnataka,Bangalore,ITPL Bangalore,"Lower Ground Floor (LGF), Shop no. S-03 (Concourse area),Information Technology Park Ltd. Whitefield Road, Whitefield, Bangalore 560066, Karnataka",12.986534,77.736279
Karnataka,Bangalore,Koramangala 5th Block Bangalore,"Ground Floor, Aaryaa Centre, No. 1 MIG, KHB Colony, 1 A Cross, 5th Block, Koramangala, Bangalore PIN: 560095, Karnataka",12.938777,77.618917
Karnataka,Bangalore,Yeshwanthpur Bangalore,"Ground Floor, Cauvery Senate Building, bearing no.10/1-1, Raghavendra Extension, Tumkur Road, Yeshwanthpur, Bangalore PIN: 560022, Karnataka",13.024977,77.545662
Karnataka,Uttara Kannada,Karwar,"Ground Floor, Canara Centre, premises bearing no.529/G/1, Dr .Pickle Road, Karwar,  PIN: 581301, Karnataka",14.811199,74.129647
Karnataka,Bellary,Hospet,"Ground Floor, Bearing Door No.192,  SLV Yatri Niwas, 4th ward, Station Road, Hospet-583201, Karnataka",15.278667,76.388457
Karnataka,Dakshina Kannada,Bejai Church Road Mangalore,"Ground Floor, Laxmi Prasad Building, Bejai Church Road, Premises no. 4-3-294, Near PIO Mall, Bejai, Mangalore PIN: 575004, Karnataka",12.88122,74.84553
Karnataka,Bangalore,"Ananth Nagar, Electronic City, Bangalore","Ground & First Floor, No. 1024, 1st Cross, 80 Feet Road, Shree Anantha Nagar, Electronic City Phase II, Bangalore, Karnataka Pin code 560100",12.835479,77.691245
Karnataka,Bijapur,Bijapur,"Ground Floor & Mez.Flr, No. 1076/A/1/A2/1A, Megamart Building, BLDE Hospital Road, Near Nagoor College, Bijapur, Karnataka, Pin code 586101",16.839301,75.716071
Karnataka,Udupi,Udupi,"Ground Floor (UGF) & Mezzanine floor, Shop No. G-4, Mandavi Trade Centre, Udupi – Manipal Road, Kadyali, Udupi-576102, Karnataka",13.3466154,74.7580539
Karnataka,Bangalore,"8th Mile, T Dasarahalli","Ground Floor, Santhoshima Enclave, Door No.39/2 (27/2, 27/3), T Dasarahalli, 8th Mile, Tumkur Road, Bangalore, Karnataka- 560057",13.045556,77.507933
Karnataka,Bangalore,Koramangala 100 Feet Road Bangalore,"Ground Floor, Premises No. 01, Vajram Complex, 17th Main, 4th B Block, 100 Feet Road, Koramangala Bangalore Pin 560034, Karnataka",12.932558,77.623162
Karnataka,Bangalore,Sarjapura Road Bangalore,"Ground Floor, Bren Mercury, No. 765, Kaikondrahalli, Sarjapur Road, Bangalore, 560035, Karnataka",12.914401,77.677219
Karnataka,Bangalore,Kaggadasapura Bangalore,"Ground Floor, No. 91/1, Kaggadasapura Main Road, C.V. Raman Nagar, Bangalore 560093, Karnataka",12.985794,77.668825
Karnataka,Mysore,Mysore Gokulam Road,"Ground Floor, Premises No.39/1, Gokulam Road, Vani Vilas Mohalla, Mysore 570002, Karnataka",12.32669,76.627112
Karnataka,Bangalore,Nagarbhavi Bangalore,"Ground Floor, No. 37, Khata no. 525/37, 14th Block, Nagarbhavi, Bangalore- 560072, Karnataka",12.96042,77.506485
Karnataka,Bangalore,Manyata Tech Park Bangalore,"First Floor, Shop no. F-11, MFAR MANYATA TECH PARK, Nagavara, Bangalore - 560045, Karnataka",13.045222,77.621062
Karnataka,Bangalore,"RK Hegde Nagar, Bangalore","Ground Floor, Trishika Cubics, No 888, 17th Cross, MCECHS Layout, Main Road, Dr. Shiram Karanth Nagar, Bangalore, 560077 Karnataka",12.933259,77.543721
Karnataka,Bangalore,Bagalur Bangalore,"Ground Floor, RNR Plaza,  Premises no.203, Bagalur Main Road, Bangalore 560063, Karnataka",13.121244,77.61909
Karnataka,BANGALORE URBAN,"Kanakpura Road, Bangalore","Ground Floor, Century Central, Kanakapura road, Next to RMS International, Mango Garden Layout, Bangalore, Karnataka 560062",12.967724,77.749667
Karnataka,BANGALORE URBAN,Whitefield Main Road,"Ground Floor 11/3, Elv Moris, Whitefield Main Road, Whitefield, Bangalore, Karnataka 560066",27.2046,77.4977
Karnataka,BANGALORE URBAN,"Bellandur, Bagalore","Ground Floor No. 228, Palme Ave, Green Glen Layout, Bellandur, Bangalore Karnataka 560103",12.9337127,77.6621937
Karnataka,Bangalore,"Church Street, Bangalore","Ground Floor, The Museum No.1, Museum Road (Church Street), Bangalore 560001 Karnataka",12.975122,77.602875
Karnataka,BANGALORE URBAN,"Akshayanagar, Bangalore","GROUND FLOOR, DOOR NO 53, KHATA No 175, YELANAHALLI MAIN ROAD AKSHAYANAGAR BANGALORE - 560068  KARNATAKA",12.87365,77.61675
Karnataka,BANGALORE URBAN,"Jayanagar 8th Block, Bangalore","Ground Floor 517/35 1 st main road 41st Cross , 8th Block Jayanagar Bangalore, Karnataka - 560082",12.919238,77.575949
Karnataka,BANGALORE URBAN,"JP Nagar 3rd Phase, Bangalore","No.547, 9th Cross, JP Nagar 3rd Phase, Bangalore, Karnataka - 560078",12.910601,77.597482
Karnataka,BANGALORE URBAN,"Vijaya Bank Layout, Bangalore","Door No.49,Ground floor, Axis Infiinity, Sir M Visvesvaraya Road, Vijaya Bank Layout, Devarachikanahalli Village, Begur Hobli, Bangalore, Karnataka - 560068",12.88979,77.610762
Karnataka,BANGALORE URBAN,"Avenue Road, Bangalore","Ground & Mezzanine floor, Premises No.585, Kanthraj Plaza, Avenue Road, Bangalore -560002  Karnataka.",12.970364,77.579955
Karnataka,Bagalkot,Jamkhandi,"1st Floor Teli Building Near KLE Hospital,Bijapur Road, At Post: Jamkhandi, District Bagalkot",16.509474,75.285178
KARNATAKA,Bellary,"Parvathy Nagar, Bellary","Ground Floor, MIG 3, KHB Colony, Parvathi Nagar, Bellary, Karnataka - 583103",15.151536,76.923106
KARNATAKA,Bangalore,"Domlur, Bangalore","IndusInd Bank, Door No72, Nitin Rukix, Municiple No 220, Link road no 4, Domlur Bangalore 560071  Karnataka.",12.965979,77.637651
KARNATAKA,Bangalore,"Amruthalli, Bangalore","Premises no 135/1/1 Ground Floor AG Arcade Amruthahalli Main road, Amruthahalli opp to Apollo Pharmacy Bangalore - 560092  Karnataka",13.066512,77.596231
KARNATAKA,Bangalore,"Nandi Durga Rd, Bangalore","Ground Floor, No. 79/4, Nandi Durga Road Jayamahal, Bangalore, Karnataka - 560046",12.997885,77.600818
KARNATAKA,Bangalore,"Kalyan Nagar, Bangalore","IndusInd Bank Limited, Ground Floor, No. 9, 4th Cross, CMR Road, HRBR 2nd Block, Kalyan Nagar, Bangalore - 560043  Karnataka",13.021539,77.640927
KARNATAKA,Bangalore,"Channasandra, Bangalore","Ground Floor, No. 1198/A Sy. No-54, Uttarahalli – Kengeri Main Road, Channasandra, Bangalore Karnataka - 560098",12.9037863,77.5139803
KARNATAKA,Bangalore,"Kengeri Satellite Town, Bangalore","No. 34 & 35, Ground Floor, 80 Feet Road, Kengeri Main Road, Bangalore-560060 Karnataka",12.9273477,77.4862276
KARNATAKA,Bangalore,"Jayanagar 3rd Block, Bangalore","IndusInd Bank Ground floor, Hitaveda Arcade No 11, Old No 76, Diagonal Road, Jayanagar, 3rd Block Bangalore 560011",12.93372,77.58269
KARNATAKA,Bangalore,"Mahalakshmipuram, Bangalore","INDUSIND BANK LTD , GROUND FLOOR , NO-153 , INDUSTRIAL WORKERS LAYOUT 60 FEET ROAD , SHANKAR NAGAR , BANGALORE 560086  KARNATAKA",13.017193,77.543179
KARNATAKA,Bangalore,"Chandra Layout, Bangalore","NO. 1214, GMRK PARADISE, GROUND FLOOR, 3RD MAIN, 80 FEET ROAD, 2ND PHASE, CHANDRA LAYOUT, BANGALORE – 560040  KARNATAKA",12.957937,77.526877
KARNATAKA,Dharwad,"Gokul Road, Hubli, Karnataka","SY NO-611 A, MAHADEV ARCADE,SHOP NO-182, NEHARU NAGAR, GOKUL ROAD, HUBLI - 580030  KARNATAKA",15.352122,75.098158
KARNATAKA,Bangalore,"HSR Layout 27th Main, Bangalore","NO 336, GROUND FLOOR , 27TH MAIN, SECTOR -2, HSR LAYOUT, BANGALORE -560102  KARNATAKA",12.90816,77.651777
Karnataka,Dakshin Kannad,Specialised Br Mangalore,"No.15, Essel Willcon Complex, 2nd floor, Above Radha Medical, Bendoorwell Circle, Kankanady, Mangalore 575002",12.870398,74.857168
Karnataka,Raichur,Specialised Br Sindhanur,"Basanagouda Complex, 1st Floor Bearing No.2994, Opp.Kudalasangameshwar Talkies, Kustagi Road, Sindhanur, Raichur, Karnataka 584128",15.769154,76.748506
Karnataka,Belgaum,Specialised Br Belgaum,"Mahindu Building 1st Floor, No.70/4/A B C D, Opp. Reliance Petrol Pump, Old Gandhi Nagar, Belgaum, Karnataka 590016",15.86208,74.527431
KARNATAKA,Bangalore,"Padmanabhanagar, Bangalore","UPPER GROUND FLOOR, NO 376 TRIPURA ARCADE, M K PUTTALINGAIAH ROAD HBCS 1ST STAGE KADARENAHALLI, PADMANABHANAGAR, BANGALORE -560070  KARNATAKA",12.917394,77.559366
KARNATAKA,Mangalore,"Attavar, Mangalore","INDUSIND BANK LIMITED, NFORCE ELANZA, ATTAVAR, MANGALORE, KARNATAKA – 575001",12.8650907,74.8474073
KARNATAKA,Mysore,"Siddartha Layout , Mysore","NO.12 GROUND FLOOR BUDDHA MARG, T NARASIPURA ROAD SIDDHARTHA LAYOUT MYSORE - 570011  KARNATAKA",12.307723,76.67762
Karnataka,Gadag,Specialised Br Gadag,"First Floor, No. 3776/1, Near Old DC Office Circle, Next to Vishwa Hotel, Pala Badami Road, Gadag, Karnataka 582101",15.425254,75.636286
Karnataka,Yadgir,Specialised Br  Shahapur,"Ground floor, AK Sangram Complex, Shop No 1-45 Opp. Old SBI Bank, Shahapur District Yadgir, Karnataka 585223",16.701051,76.843952
KARNATAKA,MANGALORE,"Chilimbi, Mangalore","GROUND FLOOR SARASWATHI MANJUNATH ARCADE, NO.1-S-16-1083/1 SHOP NO 2 KULUR FERRY ROAD CHILIMBI MANGALURU – 575006 KARNATAKA",12.894828,74.835818
KARNATAKA,Bangalore,"Haralur Road, Bangalore","No 45, Ground Floor, Shubh Enclave, Ambalipura , Haralur Main Road , Bangalore-560103 Karnataka",12.91446,77.66714
KARNATAKA,Mysore,"JP Nagar, Mysore","NO-45,UPPER GROUND FLOOR, A BLOCK,LINK MAIN ROAD ,J P NAGAR, MYSORE - 570008  KARNATAKA",12.2679003,76.6437098
KARNATAKA,Bangalore,"NAGANATHAPURA, BANGALORE","UPPER GROUND FLOOR NO100/1 , HOSA ROAD, PARAPPANA AGRAHARA, ELECTRONIC CITY POST , BANGALORE 560100 KARNATAKA",12.88079,77.672107
KARNATAKA,Bangalore,Bhattarhalli,"HEBRON TOWER GROUND FLOOR, NO-09, BHATTARAHALLI MAIN ROAD, BANGALORE - 560049 KARNATAKA",13.020585,77.709825
KARNATAKA,Bangalore,Bharathnagar,"#328, UPPER GROUND FLOOR, 1ST STAGE, DWARAKANAGAR ROAD, BHARATHNAGAR, BANGALORE 560091 KARNATAKA ",12.981361,77.485152
KARNATAKA,Bangalore,Jeevan Bima Nagar,"INDUSIND BANK LTD., NO. M-18, 10TH MAIN, HAL 3RD STAGE, SECTOR XI, JEEVAN BHIMA NAGAR MAIN ROAD, BANGALORE - 560075. KARNATAKA",12.967919,77.652861
KARNATAKA,Bangalore,Gubbalala,"NO 408 GUBBALALA MAIN ROAD, GUBBALALA, SUBRAMANYAPURA, BANGALORE  560061 KARNATAKA ",12.889731,77.541352
KARNATAKA,Bangalore,"Neeladri Road, Electronic City","INDUSIND BANK LTD., UPPER GROUND FLOOR # 5& 6,  DODDATHOGURU ROAD, NEELADRI ROAD, ELECTRONICITY, NEXT TO KANTI SWEETS, BANGALORE-560100 KARNATAKA ",12.843463,77.643797
Karnatka,Mysore,"Kuvempu Nagar, Mysore","GROUND FLOOR 639, KANTHARAJA URS ROAD, THONACHI KOPPAL, KUVEMPUNAGAR MYSORE 570009 KARNATAKA",12.295707,76.617254
Kerala,Ernakulam,Kochi,"40/8400, Gowrinarayan, Opp. New Jayalakshmi Silk, MG Road, Kochi - 682 035, Kerala",9.97766,76.28363
Kerala,Thiruvananthapuram,Kazhakuttom,"Module 14, Technopark Campus, Kazhakuttom - 695 581, Kerala",8.55856,76.87664
Kerala,Ernakulam,Kakkanad,"CSEZ Administrative Building, CSEZ, Ceport Airport Road, Kakkanad - 682 037, Kerala",10.0082,76.3442
Kerala,Palakkad,Palakkad (Chandranagar),"146/11, Lakshmi Enclave, NH-47 Bye Pass, Chandranagar Jn, Palakkad - 678 007, Kerala",10.77236,76.68004
Kerala,Thrissur,Thrissur,"Ground Floor, Fair Trade Centre, T.U.D.A. Road, Kovilakathumpadam, Thiruvambady P.O., Thrissur  680 022, Kerala",10.53588,76.21478
Kerala,Thiruvananthapuram,Thiruvananthapuram,"Janvilla Citi Centre, Vellayambalam -Shasthamangalam Road, Shasthamangalam P.O., Trivandrum, Kerala 695010",8.51177,76.96725
Kerala,Alappuzha,Alappuzha,"CSN Building, District Court Ward, Opp. SDV School,  Alappuzha - 688013, Kerala",9.505002,76.343639
Kerala,Kottayam,Kottayam,"Regency Square, K.K. Road, Collectorate PO, Kottayam - 686002, Kerala",9.58847,76.53537
Kerala,Kannur,Kannur,"Ground Floor, No. 46/1160 - 1, South Bazar, Near Makkani, Kannur - 670 002 Kerala",11.8815384,75.3712336
Kerala,Kollam,Kollam,"Varinjam Towers, Residency Road, Kollam - 691 001, Kerala",8.88962,76.59042
Kerala,Malappuram,Malappuram,"Peekay Arcade, Opp Private Bus Stand, Down Hill - 676 519, Kerala",11.044944,76.075387
Kerala,Pathanamthitta,Thiruvalla,"IndusInd Bank Ltd, Thekkil Building, Mazhuvankadu, MC Road  - Thiruvalla-689 101 , Kerala",9.374111,76.577072
Kerala,Malappuram,Perinthalmanna,"Royal Plaza, Opp. KSRTC Bus Stand, Perinthalmanna - 679 322, Kerala",10.97478,76.22954
Kerala,Idukki,Kattapana,"Chamatharayil Building, Near  Idukki Kavala, Kuttikkanam Road - 685 508, Kerala",9.7552,77.1118
Kerala,Ernakulam,Aluva,"Laxmanas Tower, M. No. 7/534, M. O. Road, Opp. Municipal Office, Aluva - 683 101, Kerala",10.10877,76.35936
Kerala,Kozhikode (Calicut),Kozhikode (Calicut),"Ground & First Floor, EDAHS Towers, YMCA Cross Road, Kozhikode - 673 001, Kerala",11.26074,75.77838
Kerala,Pathanamthitta,Adoor,"Chittundayil Shopping Complex, Near Parathasarathy Temple, Konnamankari, Adoor - 691 523, Kerala",9.15481,76.73168
Kerala,Ernakulam,Thrippunithara,"Panaikal House, Near Tripunithara Cricket Club, Govt Hospital road, Tripunithara-682301, Ernakulam District, Kerala,Kerala",9.94086,76.34694
Kerala,Trivandrum,Kesavadasapuram,"Sun Sapphire Apartments, Kesavadasapuram Pattom, P O Trivandrum. 695004, Kerala",8.52908,76.93541
Kerala,Thrissur,Kodungallur,"Ground Floor,Royal Spot Shopping Mall, North Nada, Kodungallur, Kerala 680 664, Kerala",10.23136,76.19661
Kerala,Kasaragod,Kasargod,KMC 25-155 (2&3) Ground Floor Saroangala Building Bank Road Kasargod 671 121 Kasaragod Villgae Taluk Kasaragod Dist Kerala State,12.50637,74.98659
Kerala,Kottayam,Changanacherry/Changanassery,"Ground Floor Chakkittanuriyli Biuilding Near Parel Church Vazhaoor Road Changanacherry -686101 Kottayam Dist, Kerala",9.455176,76.549221
Kerala,Ernakulam,"Palarivattom, Kochi","Ground Floor, Door no 32/1169 A1JJ Building Civil Lines Road, Palarivattom,  Dist: Ernakulum, Kochi 682025, Kerala, Kerala",10.00358,76.30881
Kerala,Ernakulam,"Jawahar Road, Kadavanthara, Kochi","Ground Floor, JN Corner, # 54/2606-B &C, Subhash Chandra Bose Road,Jawahar Nagar, Kadavantara,Ernakulam Dist, Kochi- 682 020, Kerala",9.972338,76.30413
Kerala,Thiruvananthapuram,"Karamana, Trivandrum","Ground Floor, Nediyuzhathil Towers, TC No 20/15(1), Opp. PRS Hospital, Killipalayam  Karamana(PO) Thiruvananthapuram- 695002, Kerala",8.481412,76.960503
Kerala,Idukki,Thodupuzha,"Ground  Floor Pulimoottil House,7/444D & 7/444-D1,Kothayikunnu Byepass,Idukki Dist, Thodupuzha, Kerala - 685584, Kerala",9.857529,76.962428
Kerala,Ernakulam,"Edapalli, Kochi","Ground Floor, Nereveetil Building, Paruthelil  Palam, Edapally Toll  Road, Kochi - 682024,Kerala",10.026497,76.312998
Kerala,Ernakulam,"THEVARA, KERALA","Ground  Floor, Thiruhridayam, building, Survey No.976/4, Pandit Karuppan Road, Thevara, Cochin, Village: Elamkulam, Taluk: Kanayannur, Cochin,Kerala,682013",9.945115,76.293983
Kerala,Malappuram,"TIRUR,KERALA","Ground and First Floor, Tirur municipality No. 37/2/93-A-D, Malappuram Road, Taluk :Tirur, Malappuram, Kerala - 676101",10.914627,75.923126
Kerala,Ernakulam,"Kadavanthra, Kochi","Ground Floor, No. 37/115, Kattukaran Business Center,  Sahodaran Ayyappan Road, Kadavanthra – 682020, Ernakulam, Cochin, Kerala",9.967835,76.302659
Kerala,Ernakulam,"Mamangalam, Kochi (Old name Changampuzha Park, Kochi)","Ground Floor, No. 38/3991, 38/3992, Mamangalam, Changampuzha Park, Diagonally Opp. Sunny Estates, Metro Pillar No. 488, Edappally South, Cochin- 682025, Kerala",10.01112,76.303603
Kerala,Thiruvananthapuram,"Poojappura, Thiruvananthapuram","Ground Floor, Door No. 17-1711/3, SIMLA, Poojappura Main Road, Near Poojappura Junction, Thiruvananthapuram 695012 Kerala",8.492871,76.974901
Kerala,Ernakulam,Kothamangalam,"Ground Floor, No. 31/184, Davids Arcade, Bye Pass Junction, Kothamangalam, Kochi, Kerala Pin 686691",10.067807,76.614239
Kerala,Ernakulam,Infopark Kakkanad,"Ground Floor, No. 9/417 (1), Heera Cyber Views, Infopark Road, Kakkanad, Edachira, Kochi, Kerala Pin 682030",10.01547,76.365234
Kerala,Ernakulam,Kolenchery,"Ground Floor, Premises No. 5/570,  Ellora Towers, MM Junction, Opp. Indian Oil Petrol Pump, Kolenchery, Kerala 682311",9.979444,76.47792
Kerala,Ernakulam,Banerjee Road Ernakulam,"Ground Floor, Shop nos. 14 to 19, Kurian Tower, Banerjee Road, Ernakulam 682018, Kerala",9.985488,76.277691
Kerala,Ernakulam,Angamaly,"Ground Floor, No. 334 A / 334 B, APS Tower, MC Road, Near East Chapel, Angamally 683572, Kochi Kerala",10.188292,76.393065
Kerala,Ernakulam,Muvattupuzha,"Ground Floor, Kabani Arcade, Near Local Bus Stand, Thodupuzha Road, Muvattuzha, Dist: Kochi 686661 Kerala",9.978931,76.586654
Kerala,Thiruvananthapuram,Kowdiar,"Ground Floor, No. TC 24/1100, Near Income Tax Office, Kowdiar, Thiruvananthapuram, Kerala 695003",8.525485,76.960974
Kerala,Thrissur,Irinjalakuda,"Ground Floor, Champion Plaza, Near Marina Hospital, Irinjalakuda 680121, Thrissur",10.347384,76.219878
Kerala,Kottayam,Kalathipady,"Ground Floor, Carmel Valayil Building, opp. Federal Bank, Vadavathoor (P.O.), Kalathipady, Kottayam 686010 Kerala",9.589659,76.55457
Kerala,Kottayam,Ettumanoor,"Ground Floor, Premises no. 6/164 –A, Block No.29,Pala Road, Survey no. 163/16-1, Ettumanuur, Pin code 686631 Kottayam",9.671403,76.561442
Kerala,Alappuzha,Kayamkulam,"Ground Floor, Lakshmi Tower, Phuthiyidom, Kayamkulam, District Alappuzha Pin code 690502 Kerala",9.168201,76.501302
